filename,year,part,line_count,total_tokens,total_words,total_chars,file_size_mb,tokens_per_line,words_per_token
CC-MAIN-2020-40-part-00014.jsonl,2020,14,302434,236973965,152644367,948349205,932.3934488296509,783.5559659297566,0.6441398193257222
CC-MAIN-2023-06-part-00005.jsonl,2023,5,258263,239446508,155035335,958172722,939.6066217422485,927.142130309026,0.6474737773164769
CC-MAIN-2018-30-part-00017.jsonl,2018,17,294241,235302488,152959661,941651478,925.0215406417847,799.6930679273113,0.6500554341779845
CC-MAIN-2019-22-part-00013.jsonl,2019,13,292620,236390598,152514715,946001715,929.7631978988647,807.8415624359237,0.6451809686610294
CC-MAIN-2024-10-part-00027.jsonl,2024,27,221394,242506442,151449687,970357334,948.9526882171631,1095.3614009413081,0.6245182014587473
CC-MAIN-2015-18-part-00008.jsonl,2015,8,312202,239738297,154570693,959421234,943.572301864624,767.8948148954844,0.6447476057611271
CC-MAIN-2020-05-part-00018.jsonl,2020,18,278853,235068157,152108273,940691494,923.9604730606079,842.9823491230146,0.6470815738773159
CC-MAIN-2022-27-part-00003.jsonl,2022,3,272922,242530359,156548000,970531176,952.3508644104004,888.6434915470354,0.6454779543702404
CC-MAIN-2024-30-part-00031.jsonl,2024,31,220315,242085499,149793805,968671598,947.2535982131958,1098.815328053015,0.6187640549259004
CC-MAIN-2024-18-part-00023.jsonl,2024,23,221036,242519378,150906288,970409466,948.9417171478271,1097.194022693136,0.6222442480452016
CC-MAIN-2023-40-part-00039.jsonl,2023,39,226234,242068907,153167021,968613974,947.5425157546997,1069.993489042319,0.6327414078008787
CC-MAIN-2024-22-part-00005.jsonl,2024,5,217943,242082650,150350287,968657291,947.0802803039551,1110.7612999729288,0.6210700642941573
CC-MAIN-2021-25-part-00028.jsonl,2021,28,264044,241959912,156298417,968236466,949.0269775390625,916.3620911666237,0.6459682337791559
CC-MAIN-2021-21-part-00013.jsonl,2021,13,251264,240528872,155568798,962492232,942.5592212677002,957.2755030565461,0.6467780633004424
CC-MAIN-2020-24-part-00023.jsonl,2020,23,299715,241811878,156026619,967697143,950.6958990097046,806.8060590894684,0.6452396809059975
CC-MAIN-2017-17-part-00019.jsonl,2017,19,279667,231263994,150478771,925475741,909.3167171478271,826.92628733458,0.6506796341154603
CC-MAIN-2024-10-part-00079.jsonl,2024,79,218628,242547910,151566240,970519449,948.9552736282349,1109.4091790621512,0.6248919646431915
CC-MAIN-2017-22-part-00006.jsonl,2017,6,274333,232103379,150823500,928823721,911.6656484603882,846.0643779640072,0.6498117375533771
CC-MAIN-2018-51-part-00001.jsonl,2018,1,293562,232706971,149537746,931267454,916.3239030838013,792.7012726442796,0.6426010589944897
CC-MAIN-2024-22-part-00024.jsonl,2024,24,218937,242084626,150216566,968666691,947.0913677215576,1105.7273370878381,0.6205126218961133
CC-MAIN-2018-09-part-00001.jsonl,2018,1,306338,238117437,154653768,952928891,936.6643304824829,777.3029692692386,0.6494852705810032
CC-MAIN-2021-49-part-00024.jsonl,2021,24,281500,242083600,155698117,968756895,951.7052507400513,859.9772646536412,0.6431584667445461
CC-MAIN-2021-04-part-00023.jsonl,2021,23,288058,238669029,153903554,955107433,938.0513200759888,828.5450464836943,0.6448409106319363
CC-MAIN-2019-35-part-00010.jsonl,2019,10,282232,238154558,153836700,953040990,936.146541595459,843.8254981717168,0.6459532048931014
CC-MAIN-2023-23-part-00025.jsonl,2023,25,244860,242216193,155772806,969232747,949.4799814224243,989.2027811810831,0.6431147483190771
CC-MAIN-2017-43-part-00013.jsonl,2017,13,299018,236205647,154030991,945271404,929.1292676925659,789.9378866824071,0.6521054553788885
CC-MAIN-2019-30-part-00000.jsonl,2019,0,295425,242447163,156182320,970230743,953.6507081985474,820.6724650926631,0.6441911634165007
CC-MAIN-2022-21-part-00020.jsonl,2022,20,269207,241774275,156233231,967500055,949.1419086456299,898.0980249399162,0.6461946003146943
CC-MAIN-2016-18-part-00000.jsonl,2016,0,266707,205248788,131919724,821395072,807.8955001831055,769.5665580580937,0.6427308306444177
CC-MAIN-2020-45-part-00012.jsonl,2020,12,296915,237154723,152793828,949065015,932.7923269271851,798.729343414782,0.6442790852619874
CC-MAIN-2023-06-part-00004.jsonl,2023,4,260581,239408636,154898900,958026368,939.6031608581543,918.7493946220177,0.6470063176835442
CC-MAIN-2022-49-part-00009.jsonl,2022,9,261339,240274330,155206386,961490391,943.2568731307983,919.3971431741913,0.6459549216098116
CC-MAIN-2017-26-part-00013.jsonl,2017,13,285411,237533809,155599173,950564659,933.1820945739746,832.2517667504055,0.6550611622617477
CC-MAIN-2018-51-part-00005.jsonl,2018,5,293229,232713531,149634169,931294797,916.3244438171387,793.623860532212,0.6429972866511144
CC-MAIN-2018-47-part-00017.jsonl,2018,17,289450,233390175,149685974,933994606,917.3195667266846,806.3229400587321,0.6413550784646355
CC-MAIN-2018-34-part-00000.jsonl,2018,0,297381,237139487,152537090,949003978,932.3539590835571,797.4264899237006,0.6432378341106895
CC-MAIN-2017-43-part-00011.jsonl,2017,11,298082,236233316,154100407,945380641,929.1283597946167,792.5111747774102,0.6523229221402455
CC-MAIN-2018-05-part-00011.jsonl,2018,11,305365,239848621,156310906,959852377,943.5651388168335,785.4489578045946,0.6517065028278816
CC-MAIN-2021-31-part-00010.jsonl,2021,10,257819,238757347,154553030,955416255,935.9143266677856,926.0657554330752,0.6473226141183417
CC-MAIN-2019-18-part-00003.jsonl,2019,3,289965,232661282,150072188,931079311,915.7072696685791,802.3771213767179,0.6450243319814596
CC-MAIN-2023-06-part-00042.jsonl,2023,42,258585,239424506,154996989,958087139,939.6005516052246,925.9025310826228,0.6473731181051283
CC-MAIN-2022-40-part-00042.jsonl,2022,42,262405,241765808,156522603,967457129,948.7037811279297,921.3460414245155,0.6474141413743667
CC-MAIN-2013-20-part-00033.jsonl,2013,33,312130,237084735,154620211,948806393,933.1213970184326,759.5704834524076,0.6521727811788472
CC-MAIN-2018-39-part-00017.jsonl,2018,17,297913,235275293,151660429,941549136,925.3985776901245,789.7449691688513,0.6446083949834885
CC-MAIN-2020-29-part-00009.jsonl,2020,9,290092,241270413,155908023,965515636,948.0064783096313,831.7030907436261,0.6461961956354756
CC-MAIN-2017-30-part-00004.jsonl,2017,4,283332,237726122,155499519,951328596,934.2054424285889,839.0373201756244,0.6541120415870831
CC-MAIN-2024-10-part-00052.jsonl,2024,52,221355,242551927,151459152,970539162,949.1321563720703,1095.7598744098846,0.6244401100965072
CC-MAIN-2023-14-part-00000.jsonl,2023,0,255319,241810881,156406254,967626060,948.6529235839844,947.0931697210157,0.6468123078382069
CC-MAIN-2020-05-part-00016.jsonl,2020,16,280629,235050938,151995328,940623394,923.938530921936,837.5860584615275,0.6466484639172128
CC-MAIN-2019-47-part-00004.jsonl,2019,4,272416,233669420,150712510,935085778,917.7873048782349,857.7668712557265,0.6449817438670409
CC-MAIN-2015-32-part-00006.jsonl,2015,6,282439,214856738,138262488,859851417,845.8977451324463,760.7190862451715,0.6435101327843858
CC-MAIN-2022-05-part-00010.jsonl,2022,10,273274,238251086,153834430,953413745,935.5633707046509,871.8395676134576,0.6456819676364455
CC-MAIN-2024-18-part-00013.jsonl,2024,13,219064,242531234,150907979,970453072,948.9199390411377,1107.125013694628,0.6222208022905619
CC-MAIN-2013-20-part-00002.jsonl,2013,2,316311,237042353,154550465,948644233,933.1170692443848,749.396489530873,0.6519951521068473
CC-MAIN-2024-22-part-00065.jsonl,2024,65,217432,242107636,150489886,968756407,947.0959424972534,1113.4866808933368,0.6215825675155492
CC-MAIN-2021-39-part-00017.jsonl,2021,17,271283,239343792,154296602,957782688,939.7958288192749,882.2660911299271,0.6446651517913613
CC-MAIN-2024-26-part-00048.jsonl,2024,48,217026,241385617,149830590,965868778,944.451494216919,1112.2428510869665,0.6207105123417523
CC-MAIN-2022-27-part-00010.jsonl,2022,10,276644,242439303,156506481,970171703,952.3471202850342,876.3584353898874,0.6455491294660256
CC-MAIN-2024-30-part-00019.jsonl,2024,19,221496,242057048,149708291,968560027,947.2609071731567,1092.828078159425,0.6184835031120433
CC-MAIN-2022-05-part-00018.jsonl,2022,18,276657,238200006,153793794,953214889,935.6586217880249,860.9939600299288,0.6456498326032788
CC-MAIN-2022-40-part-00038.jsonl,2022,38,261456,241822354,156671249,967681816,948.8166961669922,924.9065005201641,0.6478774456062073
CC-MAIN-2018-39-part-00004.jsonl,2018,4,301277,235237422,151477861,941401895,925.3981885910034,780.801129857241,0.6439360698316103
CC-MAIN-2019-09-part-00006.jsonl,2019,6,300973,239612166,153365441,958900384,943.6454973220825,796.1251208580171,0.6400569869227759
CC-MAIN-2023-06-part-00029.jsonl,2023,29,255821,239443939,155005390,958159428,939.6143960952759,935.9823431227303,0.647355663489983
CC-MAIN-2023-23-part-00050.jsonl,2023,50,241886,242264795,155742715,969422258,949.4194917678833,1001.5660063004887,0.6428615226574708
CC-MAIN-2020-40-part-00030.jsonl,2020,30,302771,236953110,152486162,948265866,932.3887748718262,782.6149466098141,0.6435288483869235
CC-MAIN-2020-05-part-00015.jsonl,2020,15,280189,235031604,151704489,940546691,923.9712810516357,838.8323738619289,0.6454642116981
CC-MAIN-2023-40-part-00006.jsonl,2023,6,225222,242040834,153187826,968501322,947.5427379608154,1074.6766923302341,0.6329007526060665
CC-MAIN-2020-40-part-00029.jsonl,2020,29,301735,236978958,152443515,948367997,932.4000549316406,785.3877011284736,0.6432786956553332
CC-MAIN-2023-06-part-00009.jsonl,2023,9,259747,239429209,154895757,958106379,939.6132516860962,921.7785344970298,0.6469375964901593
CC-MAIN-2017-39-part-00016.jsonl,2017,16,301993,237323858,154667670,949748089,933.7731056213379,785.8588046742806,0.6517156399842446
CC-MAIN-2015-27-part-00004.jsonl,2015,4,299048,235334653,151435259,941787492,925.9652290344238,786.9460855782349,0.6434889935227687
CC-MAIN-2021-25-part-00021.jsonl,2021,21,261383,242004810,156341509,968410818,949.0261173248291,925.8628525956163,0.6460264529452948
CC-MAIN-2014-41-part-00007.jsonl,2014,7,333084,237830199,153512177,951820488,937.0291957855225,714.0246874662247,0.6454696571144861
CC-MAIN-2021-43-part-00011.jsonl,2021,11,273534,237557573,153160751,950641435,933.0080270767212,868.4754838520988,0.6447310816734098
CC-MAIN-2019-30-part-00008.jsonl,2019,8,294839,242388413,156339843,969996165,953.6442260742188,822.1043111664331,0.6449971806201809
CC-MAIN-2021-04-part-00002.jsonl,2021,2,292027,238627518,154131159,954948379,938.0523052215576,817.1419697493725,0.6459068941076611
CC-MAIN-2021-17-part-00000.jsonl,2021,0,239202,242419396,157137455,970036658,948.5976734161377,1013.4505397112064,0.6482049604644671
CC-MAIN-2014-42-part-00003.jsonl,2014,3,310176,231110615,148865366,924907559,909.8238277435303,745.0950911740431,0.6441303702125495
CC-MAIN-2024-30-part-00002.jsonl,2024,2,221022,242053847,149742929,968546827,947.2504606246948,1095.1572558387852,0.6186347825324999
CC-MAIN-2022-49-part-00013.jsonl,2022,13,260884,240260246,155279810,961433697,943.2504758834839,920.9466506186658,0.6462983892890878
CC-MAIN-2024-22-part-00026.jsonl,2024,26,217486,242096153,150458554,968711889,947.0897912979126,1113.157412431145,0.6214826304984697
CC-MAIN-2024-22-part-00088.jsonl,2024,88,217958,242102272,150458981,968736532,947.0857105255127,1110.7748832343846,0.6214686865887817
CC-MAIN-2021-31-part-00021.jsonl,2021,21,256705,238709623,154627307,955222968,935.9158716201782,929.8986112463723,0.6477631905103381
CC-MAIN-2024-26-part-00005.jsonl,2024,5,219681,241347665,149632744,965719783,944.4461154937744,1098.6278512934664,0.6199883640887929
CC-MAIN-2017-47-part-00005.jsonl,2017,5,299847,235950762,153748035,944253099,928.3022546768188,786.9038609690942,0.6516106737557389
CC-MAIN-2018-09-part-00022.jsonl,2018,22,309235,238039349,154670366,952621260,936.6646099090576,769.76845764548,0.6497680599857463
CC-MAIN-2018-13-part-00001.jsonl,2018,1,309122,241880001,156935975,967983797,951.3825492858887,782.474236709131,0.6488174894624711
CC-MAIN-2021-43-part-00014.jsonl,2021,14,273132,237560919,153111731,950654107,933.0067110061646,869.7659703000747,0.6445156536879705
CC-MAIN-2018-22-part-00007.jsonl,2018,7,300448,232486810,150551913,930398139,914.1986989974976,773.8004912663755,0.6475718471942559
CC-MAIN-2023-23-part-00052.jsonl,2023,52,243199,242260182,155857021,969405494,949.4411602020264,996.1397127455294,0.6433455952740925
CC-MAIN-2017-09-part-00001.jsonl,2017,1,293614,227100683,146895161,908843830,894.0989713668823,773.4668067598957,0.6468283541005466
CC-MAIN-2024-26-part-00084.jsonl,2024,84,217893,241408025,149794105,965959396,944.5152282714844,1107.9200570922426,0.6205017625242574
CC-MAIN-2018-26-part-00017.jsonl,2018,17,295796,239936946,155226435,960191200,942.5850200653076,811.1568310592436,0.6469467815931941
CC-MAIN-2018-26-part-00014.jsonl,2018,14,293773,239971336,154999559,960325941,942.6029348373413,816.8597386417404,0.6459086388551006
CC-MAIN-2024-18-part-00045.jsonl,2024,45,219017,242534638,150885738,970466824,948.9262857437134,1107.3781395964697,0.6221203669885701
CC-MAIN-2023-50-part-00065.jsonl,2023,65,225271,241391553,151966718,965904464,945.0615272521973,1071.560711321031,0.6295444729169956
CC-MAIN-2023-14-part-00048.jsonl,2023,48,253541,241798563,156315355,967573865,948.6497592926025,953.6862400952903,0.6464693299273246
CC-MAIN-2024-30-part-00070.jsonl,2024,70,220823,242062934,149642223,968582222,947.2567586898804,1096.1853339552492,0.6181955267880873
CC-MAIN-2023-40-part-00067.jsonl,2023,67,228307,242011338,153087140,968387937,947.5671234130859,1060.0259212376318,0.632561851296405
CC-MAIN-2024-10-part-00053.jsonl,2024,53,219308,242519142,151477741,970405279,948.7684135437012,1105.838099841319,0.6246011747806695
CC-MAIN-2024-22-part-00067.jsonl,2024,67,217028,242090762,150428851,968689089,947.1001806259155,1115.4816982140553,0.6213737763360008
CC-MAIN-2018-30-part-00005.jsonl,2018,5,295817,235273337,152825344,941537338,925.0121946334839,795.3340646413154,0.6495650801263553
CC-MAIN-2024-10-part-00055.jsonl,2024,55,219816,242543964,151463088,970505309,948.9561281204224,1103.395403428322,0.6244768391762575
CC-MAIN-2024-22-part-00000.jsonl,2024,0,219342,242057851,150284914,968559981,947.0919981002808,1103.563617547027,0.6208636215645821
CC-MAIN-2024-26-part-00022.jsonl,2024,22,219485,241373054,149527816,965821996,944.5178375244141,1099.7246007699844,0.6194884371807302
CC-MAIN-2020-10-part-00000.jsonl,2020,0,299427,242243110,156157039,969421373,952.9985618591309,809.0222658611281,0.6446294344553288
CC-MAIN-2019-26-part-00005.jsonl,2019,5,283183,232523438,150119995,930519125,914.1960496902466,821.1066271633538,0.645612314574499
CC-MAIN-2024-30-part-00003.jsonl,2024,3,221736,242078644,149635640,968646960,947.2577381134033,1091.7426308763575,0.6181282145648502
CC-MAIN-2015-11-part-00006.jsonl,2015,6,278381,220921091,142674849,884102046,868.7193212509155,793.5925619923773,0.6458181441807201
CC-MAIN-2022-21-part-00044.jsonl,2022,44,271998,241778212,156000227,967521148,949.1744575500488,888.8970213016272,0.6452203683266546
CC-MAIN-2019-30-part-00019.jsonl,2019,19,291938,242470878,156468291,970321756,953.7180490493774,830.5560701244785,0.6453075614301195
CC-MAIN-2018-43-part-00014.jsonl,2018,14,278018,234715482,150095214,939278970,921.0773801803589,844.2456315778115,0.6394772629442483
CC-MAIN-2024-18-part-00040.jsonl,2024,40,217510,242550923,151001377,970529637,948.9293308258057,1115.125387338513,0.6225553592306883
CC-MAIN-2016-40-part-00003.jsonl,2016,3,276107,222469992,143796808,890294658,874.6825304031372,805.7383260837285,0.6463649623361338
CC-MAIN-2016-44-part-00002.jsonl,2016,2,350608,237610474,153588614,950967782,937.1532716751099,677.7097898507735,0.6463882311854653
CC-MAIN-2020-24-part-00022.jsonl,2020,22,296470,241889745,156170155,968004694,950.6920976638794,815.8995682531116,0.645625365391162
CC-MAIN-2022-21-part-00000.jsonl,2022,0,270342,241779055,156244384,967521272,949.1466722488403,894.3451442987031,0.6462279538647382
CC-MAIN-2020-40-part-00010.jsonl,2020,10,304381,236937665,152703453,948207388,932.3953809738159,778.4246224304408,0.6444878782780272
CC-MAIN-2024-18-part-00087.jsonl,2024,87,220095,242525947,150990507,970434494,948.9344730377197,1101.9148413185214,0.6225746517753006
CC-MAIN-2016-22-part-00002.jsonl,2016,2,263788,211385122,135310822,845936190,830.7698802947998,801.3447237933492,0.6401151638287959
CC-MAIN-2019-35-part-00002.jsonl,2019,2,282432,238195541,153779433,953205229,936.1460838317871,843.3730632506232,0.6456016445748664
CC-MAIN-2023-50-part-00003.jsonl,2023,3,224886,241380119,152067739,965857710,945.0743227005005,1073.3443566962817,0.6299928081483794
CC-MAIN-2024-22-part-00018.jsonl,2024,18,218555,242115726,150420499,968791108,947.1025476455688,1107.8022740271329,0.6212752120033707
CC-MAIN-2023-50-part-00040.jsonl,2023,40,225426,241412240,152052034,965987194,945.0674667358398,1070.915688518627,0.6298439300343678
CC-MAIN-2024-26-part-00046.jsonl,2024,46,218792,241406129,149744172,965952425,944.5179538726807,1103.3590304947165,0.6202997936311716
CC-MAIN-2018-30-part-00002.jsonl,2018,2,295954,235290954,152938003,941609089,925.0134897232056,795.0254228697703,0.6499952522611643
CC-MAIN-2019-09-part-00015.jsonl,2019,15,298612,239622858,153365452,958938781,943.6255626678467,802.4555543648614,0.6400284734104957
CC-MAIN-2018-13-part-00007.jsonl,2018,7,310572,241809267,156979635,967702417,951.3759813308716,778.5932633978595,0.6491878369574645
CC-MAIN-2023-40-part-00078.jsonl,2023,78,226703,242050099,153166911,968540574,947.5678358078003,1067.6969382848927,0.6327901192058591
CC-MAIN-2020-45-part-00006.jsonl,2020,6,297317,237141704,152743310,949012262,932.7960863113403,797.60559941073,0.644101427220916
CC-MAIN-2024-10-part-00046.jsonl,2024,46,220270,242518092,151452944,970403096,948.9705047607422,1101.00373178372,0.6245016309958434
CC-MAIN-2018-09-part-00003.jsonl,2018,3,308744,238095449,154759552,952845558,936.6662340164185,771.1743353716995,0.6499895426392631
CC-MAIN-2017-39-part-00017.jsonl,2017,17,302468,237341684,154741222,949821149,933.7753238677979,784.6836161180687,0.6519765908461322
CC-MAIN-2021-25-part-00014.jsonl,2021,14,261255,242022681,156471482,968482456,949.0235090255737,926.3848768444623,0.6465157784116936
